2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999
25,,37,,,,,,,,,,,
44,,30,,,,,,,,,,,
27,,26,,,,,,,,,,,
35,,37,,,,,,,,,,,
48,,28,,,,,,,,,,,
49,,50,,,,,,,,,,,
47,,26,,,,,,,,,,,
36,,32,,,,,,,,,,,
48,,35,,,,,,,,,,,
25,,19,,,,,,,,,,,
37,,25,,,,,,,,,,,
38,,25,,,,,,,,,,,
37,,29,,,,,,,,,,,
29,,30,,,,,,,,,,,
27,,27,,,,,,,,,,,
52,,58,,,,,,,,,,,
25,,51,,,,,,,,,,,
24,,20,,,,,,,,,,,
28,,36,,,,,,,,,,,
26,,28,,,,,,,,,,,
35,,30,,,,,,,,,,,
26,,24,,,,,,,,,,,
31,,32,,,,,,,,,,,
22,,25,,,,,,,,,,,
31,,27,,,,,,,,,,,
25,,22,,,,,,,,,,,
35,,29,,,,,,,,,,,
32,,28,,,,,,,,,,,
34,,25,,,,,,,,,,,
27,,40,,,,,,,,,,,
28,,36,,,,,,,,,,,
27,,31,,,,,,,,,,,
23,,43,,,,,,,,,,,
35,,26,,,,,,,,,,,
27,,32,,,,,,,,,,,
47,,33,,,,,,,,,,,
34,,36,,,,,,,,,,,
39,,24,,,,,,,,,,,
29,,39,,,,,,,,,,,
25,,37,,,,,,,,,,,
29,,32,,,,,,,,,,,
26,,39,,,,,,,,,,,
43,,46,,,,,,,,,,,
41,,26,,,,,,,,,,,
26,,35,,,,,,,,,,,
56,,26,,,,,,,,,,,
30,,15,,,,,,,,,,,
28,,14,,,,,,,,,,,
26,,43,,,,,,,,,,,
38,,27,,,,,,,,,,,
29,,26,,,,,,,,,,,
40,,31,,,,,,,,,,,
49,,26,,,,,,,,,,,
45,,26,,,,,,,,,,,
26,,31,,,,,,,,,,,
26,,29,,,,,,,,,,,
23,,39,,,,,,,,,,,
25,,26,,,,,,,,,,,
51,,41,,,,,,,,,,,
37,,40,,,,,,,,,,,
53,,25,,,,,,,,,,,
28,,50,,,,,,,,,,,
26,,31,,,,,,,,,,,
49,,27,,,,,,,,,,,
31,,24,,,,,,,,,,,
29,,28,,,,,,,,,,,
38,,30,,,,,,,,,,,
26,,40,,,,,,,,,,,
28,,26,,,,,,,,,,,
25,,34,,,,,,,,,,,
33,,24,,,,,,,,,,,
28,,39,,,,,,,,,,,
24,,25,,,,,,,,,,,
44,,38,,,,,,,,,,,
35,,24,,,,,,,,,,,
25,,27,,,,,,,,,,,
35,,35,,,,,,,,,,,
32,,29,,,,,,,,,,,
25,,28,,,,,,,,,,,
37,,29,,,,,,,,,,,
41,,29,,,,,,,,,,,
25,,47,,,,,,,,,,,
32,,31,,,,,,,,,,,
25,,29,,,,,,,,,,,
32,,48,,,,,,,,,,,
40,,29,,,,,,,,,,,
34,,38,,,,,,,,,,,
51,,27,,,,,,,,,,,
29,,29,,,,,,,,,,,
35,,48,,,,,,,,,,,
32,,42,,,,,,,,,,,
33,,27,,,,,,,,,,,
38,,25,,,,,,,,,,,
44,,28,,,,,,,,,,,
44,,40,,,,,,,,,,,
36,,49,,,,,,,,,,,
36,,22,,,,,,,,,,,
44,,27,,,,,,,,,,,
27,,27,,,,,,,,,,,
28,,23,,,,,,,,,,,
24,,21,,,,,,,,,,,
27,,61,,,,,,,,,,,
29,,23,,,,,,,,,,,
21,,46,,,,,,,,,,,
32,,42,,,,,,,,,,,
25,,43,,,,,,,,,,,
28,,42,,,,,,,,,,,
32,,28,,,,,,,,,,,
32,,28,,,,,,,,,,,
36,,59,,,,,,,,,,,
24,,46,,,,,,,,,,,
35,,30,,,,,,,,,,,
30,,25,,,,,,,,,,,
26,,21,,,,,,,,,,,
21,,34,,,,,,,,,,,
34,,33,,,,,,,,,,,
43,,29,,,,,,,,,,,
29,,28,,,,,,,,,,,
24,,24,,,,,,,,,,,
40,,33,,,,,,,,,,,
45,,24,,,,,,,,,,,
54,,36,,,,,,,,,,,
35,,63,,,,,,,,,,,
17,,31,,,,,,,,,,,
23,,38,,,,,,,,,,,
55,,38,,,,,,,,,,,
34,,28,,,,,,,,,,,
41,,38,,,,,,,,,,,
26,,27,,,,,,,,,,,
40,,39,,,,,,,,,,,
30,,37,,,,,,,,,,,
31,,30,,,,,,,,,,,
42,,47,,,,,,,,,,,
30,,32,,,,,,,,,,,
28,,27,,,,,,,,,,,
42,,41,,,,,,,,,,,
38,,49,,,,,,,,,,,
33,,28,,,,,,,,,,,
41,,33,,,,,,,,,,,
35,,55,,,,,,,,,,,
34,,34,,,,,,,,,,,
27,,49,,,,,,,,,,,
38,,37,,,,,,,,,,,
27,,27,,,,,,,,,,,
52,,43,,,,,,,,,,,
29,,23,,,,,,,,,,,
31,,27,,,,,,,,,,,
43,,40,,,,,,,,,,,
40,,30,,,,,,,,,,,
30,,42,,,,,,,,,,,
43,,27,,,,,,,,,,,
41,,25,,,,,,,,,,,
58,,57,,,,,,,,,,,
58,,28,,,,,,,,,,,
26,,27,,,,,,,,,,,
26,,25,,,,,,,,,,,
27,,36,,,,,,,,,,,
57,,35,,,,,,,,,,,
60,,35,,,,,,,,,,,
28,,38,,,,,,,,,,,
32,,46,,,,,,,,,,,
31,,24,,,,,,,,,,,
39,,36,,,,,,,,,,,
25,,25,,,,,,,,,,,
38,,34,,,,,,,,,,,
50,,59,,,,,,,,,,,
32,,25,,,,,,,,,,,
35,,30,,,,,,,,,,,
36,,37,,,,,,,,,,,
47,,29,,,,,,,,,,,
32,,38,,,,,,,,,,,
51,,23,,,,,,,,,,,
24,,32,,,,,,,,,,,
27,,40,,,,,,,,,,,
28,,34,,,,,,,,,,,
35,,29,,,,,,,,,,,
26,,33,,,,,,,,,,,
34,,33,,,,,,,,,,,
39,,42,,,,,,,,,,,
38,,27,,,,,,,,,,,
26,,29,,,,,,,,,,,
38,,45,,,,,,,,,,,
33,,39,,,,,,,,,,,
26,,41,,,,,,,,,,,
27,,52,,,,,,,,,,,
38,,35,,,,,,,,,,,
36,,35,,,,,,,,,,,
28,,37,,,,,,,,,,,
45,,35,,,,,,,,,,,
29,,35,,,,,,,,,,,
26,,29,,,,,,,,,,,
28,,47,,,,,,,,,,,
55,,23,,,,,,,,,,,
40,,26,,,,,,,,,,,
51,,29,,,,,,,,,,,
31,,30,,,,,,,,,,,
33,,26,,,,,,,,,,,
26,,39,,,,,,,,,,,
28,,26,,,,,,,,,,,
43,,34,,,,,,,,,,,
34,,35,,,,,,,,,,,
44,,32,,,,,,,,,,,
28,,26,,,,,,,,,,,
47,,39,,,,,,,,,,,
52,,42,,,,,,,,,,,
32,,39,,,,,,,,,,,
25,,24,,,,,,,,,,,
30,,26,,,,,,,,,,,
28,,40,,,,,,,,,,,
29,,30,,,,,,,,,,,
32,,32,,,,,,,,,,,
28,,29,,,,,,,,,,,
43,,33,,,,,,,,,,,
26,,34,,,,,,,,,,,
26,,30,,,,,,,,,,,
25,,38,,,,,,,,,,,
29,,27,,,,,,,,,,,
31,,21,,,,,,,,,,,
22,,25,,,,,,,,,,,
31,,30,,,,,,,,,,,
45,,42,,,,,,,,,,,
40,,47,,,,,,,,,,,
27,,46,,,,,,,,,,,
51,,30,,,,,,,,,,,
30,,31,,,,,,,,,,,
29,,25,,,,,,,,,,,
44,,42,,,,,,,,,,,
42,,26,,,,,,,,,,,
44,,45,,,,,,,,,,,
52,,28,,,,,,,,,,,
27,,37,,,,,,,,,,,
40,,54,,,,,,,,,,,
28,,24,,,,,,,,,,,
32,,43,,,,,,,,,,,
32,,30,,,,,,,,,,,
51,,33,,,,,,,,,,,
52,,36,,,,,,,,,,,
28,,23,,,,,,,,,,,
47,,33,,,,,,,,,,,
59,,55,,,,,,,,,,,
54,,40,,,,,,,,,,,
33,,25,,,,,,,,,,,
48,,27,,,,,,,,,,,
51,,36,,,,,,,,,,,
33,,30,,,,,,,,,,,
39,,22,,,,,,,,,,,
20,,24,,,,,,,,,,,
34,,24,,,,,,,,,,,
32,,35,,,,,,,,,,,
53,,30,,,,,,,,,,,
22,,28,,,,,,,,,,,
38,,24,,,,,,,,,,,
37,,29,,,,,,,,,,,
29,,29,,,,,,,,,,,
32,,24,,,,,,,,,,,
25,,19,,,,,,,,,,,
33,,45,,,,,,,,,,,
36,,41,,,,,,,,,,,
25,,33,,,,,,,,,,,
33,,34,,,,,,,,,,,
40,,23,,,,,,,,,,,
43,,31,,,,,,,,,,,
47,,56,,,,,,,,,,,
50,,26,,,,,,,,,,,
37,,31,,,,,,,,,,,
52,,35,,,,,,,,,,,
28,,25,,,,,,,,,,,
27,,63,,,,,,,,,,,
34,,42,,,,,,,,,,,
51,,35,,,,,,,,,,,
31,,39,,,,,,,,,,,
29,,27,,,,,,,,,,,
29,,34,,,,,,,,,,,
33,,27,,,,,,,,,,,
32,,41,,,,,,,,,,,
51,,45,,,,,,,,,,,
26,,50,,,,,,,,,,,
51,,38,,,,,,,,,,,
30,,47,,,,,,,,,,,
26,,39,,,,,,,,,,,
42,,39,,,,,,,,,,,
29,,31,,,,,,,,,,,
38,,26,,,,,,,,,,,
29,,39,,,,,,,,,,,
34,,28,,,,,,,,,,,
41,,46,,,,,,,,,,,
27,,39,,,,,,,,,,,
25,,47,,,,,,,,,,,
25,,47,,,,,,,,,,,
24,,28,,,,,,,,,,,
63,,35,,,,,,,,,,,
26,,32,,,,,,,,,,,
26,,29,,,,,,,,,,,
36,,34,,,,,,,,,,,
29,,48,,,,,,,,,,,
36,,26,,,,,,,,,,,
29,,44,,,,,,,,,,,
48,,27,,,,,,,,,,,
44,,25,,,,,,,,,,,
26,,23,,,,,,,,,,,
33,,32,,,,,,,,,,,
25,,25,,,,,,,,,,,
29,,43,,,,,,,,,,,
33,,31,,,,,,,,,,,
35,,40,,,,,,,,,,,
39,,40,,,,,,,,,,,
35,,42,,,,,,,,,,,
38,,27,,,,,,,,,,,
33,,25,,,,,,,,,,,
39,,30,,,,,,,,,,,
58,,41,,,,,,,,,,,
45,,41,,,,,,,,,,,
44,,43,,,,,,,,,,,
34,,35,,,,,,,,,,,
26,,31,,,,,,,,,,,
29,,46,,,,,,,,,,,
45,,29,,,,,,,,,,,
38,,20,,,,,,,,,,,
36,,32,,,,,,,,,,,
54,,42,,,,,,,,,,,
35,,32,,,,,,,,,,,
27,,24,,,,,,,,,,,
31,,29,,,,,,,,,,,
26,,24,,,,,,,,,,,
33,,55,,,,,,,,,,,
28,,53,,,,,,,,,,,
33,,49,,,,,,,,,,,
30,,24,,,,,,,,,,,
34,,40,,,,,,,,,,,
42,,31,,,,,,,,,,,
50,,50,,,,,,,,,,,
42,,32,,,,,,,,,,,
31,,36,,,,,,,,,,,
25,,28,,,,,,,,,,,
41,,43,,,,,,,,,,,
36,,23,,,,,,,,,,,
28,,36,,,,,,,,,,,
42,,36,,,,,,,,,,,
41,,63,,,,,,,,,,,
62,,37,,,,,,,,,,,
38,,22,,,,,,,,,,,
42,,26,,,,,,,,,,,
24,,41,,,,,,,,,,,
23,,22,,,,,,,,,,,
28,,43,,,,,,,,,,,
35,,39,,,,,,,,,,,
29,,30,,,,,,,,,,,
24,,28,,,,,,,,,,,
34,,40,,,,,,,,,,,
29,,28,,,,,,,,,,,
25,,36,,,,,,,,,,,
57,,35,,,,,,,,,,,
28,,39,,,,,,,,,,,
42,,25,,,,,,,,,,,
51,,41,,,,,,,,,,,
37,,40,,,,,,,,,,,
36,,40,,,,,,,,,,,
36,,30,,,,,,,,,,,
32,,33,,,,,,,,,,,
26,,33,,,,,,,,,,,
28,,56,,,,,,,,,,,
32,,53,,,,,,,,,,,
40,,38,,,,,,,,,,,
30,,37,,,,,,,,,,,
34,,37,,,,,,,,,,,
58,,39,,,,,,,,,,,
50,,42,,,,,,,,,,,
25,,40,,,,,,,,,,,
29,,41,,,,,,,,,,,
27,,24,,,,,,,,,,,
25,,31,,,,,,,,,,,
32,,53,,,,,,,,,,,
43,,30,,,,,,,,,,,
32,,30,,,,,,,,,,,
42,,35,,,,,,,,,,,
34,,35,,,,,,,,,,,
39,,31,,,,,,,,,,,
37,,33,,,,,,,,,,,
22,,33,,,,,,,,,,,
58,,59,,,,,,,,,,,
49,,48,,,,,,,,,,,
33,,27,,,,,,,,,,,
25,,54,,,,,,,,,,,
29,,33,,,,,,,,,,,
31,,33,,,,,,,,,,,
28,,33,,,,,,,,,,,
43,,36,,,,,,,,,,,
41,,38,,,,,,,,,,,
54,,30,,,,,,,,,,,
30,,25,,,,,,,,,,,
37,,36,,,,,,,,,,,
48,,24,,,,,,,,,,,
38,,46,,,,,,,,,,,
39,,31,,,,,,,,,,,
46,,45,,,,,,,,,,,
37,,26,,,,,,,,,,,
25,,32,,,,,,,,,,,
46,,28,,,,,,,,,,,
34,,32,,,,,,,,,,,
20,,35,,,,,,,,,,,
67,,26,,,,,,,,,,,
30,,34,,,,,,,,,,,
32,,26,,,,,,,,,,,
35,,26,,,,,,,,,,,
24,,20,,,,,,,,,,,
31,,49,,,,,,,,,,,
24,,28,,,,,,,,,,,
40,,28,,,,,,,,,,,
50,,37,,,,,,,,,,,
40,,26,,,,,,,,,,,
32,,35,,,,,,,,,,,
30,,38,,,,,,,,,,,
27,,56,,,,,,,,,,,
34,,33,,,,,,,,,,,
26,,35,,,,,,,,,,,
24,,26,,,,,,,,,,,
30,,30,,,,,,,,,,,
28,,29,,,,,,,,,,,
30,,41,,,,,,,,,,,
28,,33,,,,,,,,,,,
24,,27,,,,,,,,,,,
26,,30,,,,,,,,,,,
31,,41,,,,,,,,,,,
45,,49,,,,,,,,,,,
31,,44,,,,,,,,,,,
25,,25,,,,,,,,,,,
47,,24,,,,,,,,,,,
31,,35,,,,,,,,,,,
52,,56,,,,,,,,,,,
30,,30,,,,,,,,,,,
25,,27,,,,,,,,,,,
26,,52,,,,,,,,,,,
34,,23,,,,,,,,,,,
32,,50,,,,,,,,,,,
50,,38,,,,,,,,,,,
24,,30,,,,,,,,,,,
31,,24,,,,,,,,,,,
24,,40,,,,,,,,,,,
26,,35,,,,,,,,,,,
57,,25,,,,,,,,,,,
62,,26,,,,,,,,,,,
54,,31,,,,,,,,,,,
29,,43,,,,,,,,,,,
28,,23,,,,,,,,,,,
30,,37,,,,,,,,,,,
27,,28,,,,,,,,,,,
30,,28,,,,,,,,,,,
60,,28,,,,,,,,,,,
37,,38,,,,,,,,,,,
26,,28,,,,,,,,,,,
38,,28,,,,,,,,,,,
27,,38,,,,,,,,,,,
27,,35,,,,,,,,,,,
25,,31,,,,,,,,,,,
35,,59,,,,,,,,,,,
34,,29,,,,,,,,,,,
33,,28,,,,,,,,,,,
56,,23,,,,,,,,,,,
32,,24,,,,,,,,,,,
26,,25,,,,,,,,,,,
41,,42,,,,,,,,,,,
25,,34,,,,,,,,,,,
44,,28,,,,,,,,,,,
42,,42,,,,,,,,,,,
33,,35,,,,,,,,,,,
37,,28,,,,,,,,,,,
42,,53,,,,,,,,,,,
20,,38,,,,,,,,,,,
27,,35,,,,,,,,,,,
36,,22,,,,,,,,,,,
30,,30,,,,,,,,,,,
36,,29,,,,,,,,,,,
35,,54,,,,,,,,,,,
59,,50,,,,,,,,,,,
58,,27,,,,,,,,,,,
29,,26,,,,,,,,,,,
40,,26,,,,,,,,,,,
39,,39,,,,,,,,,,,
40,,31,,,,,,,,,,,
39,,31,,,,,,,,,,,
25,,41,,,,,,,,,,,
30,,51,,,,,,,,,,,
51,,50,,,,,,,,,,,
29,,27,,,,,,,,,,,
30,,38,,,,,,,,,,,
46,,28,,,,,,,,,,,
46,,27,,,,,,,,,,,
41,,58,,,,,,,,,,,
24,,22,,,,,,,,,,,
25,,58,,,,,,,,,,,
27,,27,,,,,,,,,,,
55,,27,,,,,,,,,,,
44,,43,,,,,,,,,,,
33,,31,,,,,,,,,,,
30,,42,,,,,,,,,,,
35,,29,,,,,,,,,,,
32,,44,,,,,,,,,,,
30,,26,,,,,,,,,,,
43,,42,,,,,,,,,,,
26,,34,,,,,,,,,,,
27,,24,,,,,,,,,,,
33,,30,,,,,,,,,,,
25,,25,,,,,,,,,,,
36,,32,,,,,,,,,,,
49,,40,,,,,,,,,,,
38,,25,,,,,,,,,,,
39,,22,,,,,,,,,,,
37,,40,,,,,,,,,,,
30,,33,,,,,,,,,,,
24,,43,,,,,,,,,,,
31,,27,,,,,,,,,,,
25,,31,,,,,,,,,,,
25,,41,,,,,,,,,,,
68,,25,,,,,,,,,,,
23,,47,,,,,,,,,,,
36,,23,,,,,,,,,,,
58,,27,,,,,,,,,,,
26,,29,,,,,,,,,,,
54,,27,,,,,,,,,,,
28,,58,,,,,,,,,,,
29,,38,,,,,,,,,,,
28,,35,,,,,,,,,,,
33,,46,,,,,,,,,,,
35,,30,,,,,,,,,,,
21,,49,,,,,,,,,,,
61,,29,,,,,,,,,,,
38,,26,,,,,,,,,,,
54,,49,,,,,,,,,,,
51,,20,,,,,,,,,,,
25,,46,,,,,,,,,,,
27,,39,,,,,,,,,,,
28,,31,,,,,,,,,,,
33,,24,,,,,,,,,,,
40,,42,,,,,,,,,,,
41,,28,,,,,,,,,,,
25,,26,,,,,,,,,,,
25,,44,,,,,,,,,,,
71,,49,,,,,,,,,,,
52,,32,,,,,,,,,,,
53,,33,,,,,,,,,,,
40,,48,,,,,,,,,,,
35,,47,,,,,,,,,,,
43,,32,,,,,,,,,,,
27,,41,,,,,,,,,,,
48,,23,,,,,,,,,,,
27,,39,,,,,,,,,,,
35,,35,,,,,,,,,,,
28,,39,,,,,,,,,,,
33,,28,,,,,,,,,,,
33,,58,,,,,,,,,,,
35,,23,,,,,,,,,,,
45,,30,,,,,,,,,,,
25,,64,,,,,,,,,,,
28,,30,,,,,,,,,,,
28,,26,,,,,,,,,,,
44,,32,,,,,,,,,,,
52,,22,,,,,,,,,,,
33,,27,,,,,,,,,,,
31,,24,,,,,,,,,,,
29,,26,,,,,,,,,,,
23,,26,,,,,,,,,,,
34,,23,,,,,,,,,,,
36,,57,,,,,,,,,,,
29,,22,,,,,,,,,,,
27,,48,,,,,,,,,,,
27,,33,,,,,,,,,,,
33,,26,,,,,,,,,,,
32,,45,,,,,,,,,,,
57,,30,,,,,,,,,,,
25,,45,,,,,,,,,,,
43,,43,,,,,,,,,,,
25,,34,,,,,,,,,,,
35,,56,,,,,,,,,,,
33,,26,,,,,,,,,,,
27,,49,,,,,,,,,,,
29,,29,,,,,,,,,,,
31,,51,,,,,,,,,,,
34,,32,,,,,,,,,,,
43,,41,,,,,,,,,,,
32,,55,,,,,,,,,,,
52,,24,,,,,,,,,,,
47,,28,,,,,,,,,,,
24,,45,,,,,,,,,,,
19,,29,,,,,,,,,,,
57,,41,,,,,,,,,,,
29,,31,,,,,,,,,,,
43,,38,,,,,,,,,,,
35,,34,,,,,,,,,,,
31,,28,,,,,,,,,,,
28,,39,,,,,,,,,,,
33,,41,,,,,,,,,,,
34,,35,,,,,,,,,,,
39,,27,,,,,,,,,,,
25,,24,,,,,,,,,,,
29,,25,,,,,,,,,,,
23,,35,,,,,,,,,,,
29,,27,,,,,,,,,,,
35,,20,,,,,,,,,,,
33,,42,,,,,,,,,,,
29,,28,,,,,,,,,,,
47,,25,,,,,,,,,,,
29,,30,,,,,,,,,,,
28,,40,,,,,,,,,,,
55,,59,,,,,,,,,,,
32,,41,,,,,,,,,,,
41,,33,,,,,,,,,,,
63,,41,,,,,,,,,,,
33,,48,,,,,,,,,,,
53,,41,,,,,,,,,,,
38,,37,,,,,,,,,,,
62,,33,,,,,,,,,,,
28,,24,,,,,,,,,,,
35,,50,,,,,,,,,,,
27,,29,,,,,,,,,,,
31,,22,,,,,,,,,,,
24,,33,,,,,,,,,,,
49,,24,,,,,,,,,,,
50,,26,,,,,,,,,,,
31,,38,,,,,,,,,,,
25,,27,,,,,,,,,,,
32,,40,,,,,,,,,,,
35,,28,,,,,,,,,,,
35,,40,,,,,,,,,,,
50,,47,,,,,,,,,,,
26,,40,,,,,,,,,,,
67,,38,,,,,,,,,,,
33,,26,,,,,,,,,,,
25,,34,,,,,,,,,,,
26,,27,,,,,,,,,,,
35,,35,,,,,,,,,,,
56,,26,,,,,,,,,,,
26,,31,,,,,,,,,,,
46,,38,,,,,,,,,,,
32,,42,,,,,,,,,,,
24,,24,,,,,,,,,,,
41,,55,,,,,,,,,,,
34,,25,,,,,,,,,,,
25,,20,,,,,,,,,,,
36,,24,,,,,,,,,,,
32,,30,,,,,,,,,,,
26,,29,,,,,,,,,,,
27,,24,,,,,,,,,,,
28,,27,,,,,,,,,,,
15,,26,,,,,,,,,,,
37,,41,,,,,,,,,,,
54,,64,,,,,,,,,,,
32,,45,,,,,,,,,,,
31,,51,,,,,,,,,,,
26,,30,,,,,,,,,,,
24,,51,,,,,,,,,,,
24,,37,,,,,,,,,,,
26,,24,,,,,,,,,,,
30,,39,,,,,,,,,,,
52,,31,,,,,,,,,,,
26,,24,,,,,,,,,,,
30,,30,,,,,,,,,,,
24,,61,,,,,,,,,,,
37,,30,,,,,,,,,,,
29,,25,,,,,,,,,,,
25,,52,,,,,,,,,,,
29,,28,,,,,,,,,,,
43,,26,,,,,,,,,,,
40,,27,,,,,,,,,,,
33,,51,,,,,,,,,,,
59,,37,,,,,,,,,,,
24,,26,,,,,,,,,,,
31,,26,,,,,,,,,,,
29,,24,,,,,,,,,,,
23,,45,,,,,,,,,,,
40,,42,,,,,,,,,,,
57,,35,,,,,,,,,,,
51,,27,,,,,,,,,,,
51,,28,,,,,,,,,,,
66,,28,,,,,,,,,,,
31,,30,,,,,,,,,,,
30,,47,,,,,,,,,,,
52,,22,,,,,,,,,,,
34,,49,,,,,,,,,,,
50,,26,,,,,,,,,,,
32,,25,,,,,,,,,,,
23,,30,,,,,,,,,,,
33,,28,,,,,,,,,,,
33,,42,,,,,,,,,,,
53,,26,,,,,,,,,,,
37,,33,,,,,,,,,,,
38,,32,,,,,,,,,,,
22,,28,,,,,,,,,,,
39,,33,,,,,,,,,,,
25,,32,,,,,,,,,,,
35,,40,,,,,,,,,,,
23,,34,,,,,,,,,,,
33,,35,,,,,,,,,,,
25,,30,,,,,,,,,,,
37,,32,,,,,,,,,,,
35,,28,,,,,,,,,,,
31,,30,,,,,,,,,,,
37,,34,,,,,,,,,,,
32,,54,,,,,,,,,,,
37,,35,,,,,,,,,,,
28,,24,,,,,,,,,,,
29,,31,,,,,,,,,,,
54,,23,,,,,,,,,,,
27,,28,,,,,,,,,,,
42,,30,,,,,,,,,,,
55,,20,,,,,,,,,,,
27,,34,,,,,,,,,,,
27,,41,,,,,,,,,,,
41,,31,,,,,,,,,,,
42,,33,,,,,,,,,,,
40,,44,,,,,,,,,,,
44,,41,,,,,,,,,,,
34,,25,,,,,,,,,,,
35,,47,,,,,,,,,,,
34,,50,,,,,,,,,,,
26,,28,,,,,,,,,,,
27,,26,,,,,,,,,,,
29,,30,,,,,,,,,,,
31,,27,,,,,,,,,,,
30,,40,,,,,,,,,,,
26,,29,,,,,,,,,,,
50,,24,,,,,,,,,,,
47,,33,,,,,,,,,,,
34,,36,,,,,,,,,,,
45,,54,,,,,,,,,,,
52,,26,,,,,,,,,,,
38,,48,,,,,,,,,,,
29,,28,,,,,,,,,,,
34,,25,,,,,,,,,,,
45,,38,,,,,,,,,,,
22,,25,,,,,,,,,,,
32,,33,,,,,,,,,,,
50,,35,,,,,,,,,,,
41,,32,,,,,,,,,,,
24,,28,,,,,,,,,,,
23,,29,,,,,,,,,,,
52,,27,,,,,,,,,,,
29,,24,,,,,,,,,,,
24,,28,,,,,,,,,,,
47,,27,,,,,,,,,,,
36,,32,,,,,,,,,,,
28,,30,,,,,,,,,,,
41,,25,,,,,,,,,,,
42,,24,,,,,,,,,,,
30,,36,,,,,,,,,,,
34,,31,,,,,,,,,,,
37,,26,,,,,,,,,,,
53,,31,,,,,,,,,,,
39,,27,,,,,,,,,,,
29,,44,,,,,,,,,,,
50,,29,,,,,,,,,,,
41,,27,,,,,,,,,,,
32,,26,,,,,,,,,,,
38,,29,,,,,,,,,,,
59,,26,,,,,,,,,,,
30,,22,,,,,,,,,,,
32,,26,,,,,,,,,,,
31,,29,,,,,,,,,,,
50,,50,,,,,,,,,,,
34,,46,,,,,,,,,,,
37,,32,,,,,,,,,,,
34,,27,,,,,,,,,,,
26,,47,,,,,,,,,,,
27,,38,,,,,,,,,,,
30,,37,,,,,,,,,,,
21,,38,,,,,,,,,,,
31,,32,,,,,,,,,,,
53,,38,,,,,,,,,,,
28,,46,,,,,,,,,,,
38,,31,,,,,,,,,,,
33,,29,,,,,,,,,,,
24,,28,,,,,,,,,,,
23,,34,,,,,,,,,,,
27,,27,,,,,,,,,,,
36,,50,,,,,,,,,,,
44,,28,,,,,,,,,,,
38,,26,,,,,,,,,,,
26,,24,,,,,,,,,,,
30,,29,,,,,,,,,,,
32,,23,,,,,,,,,,,
36,,36,,,,,,,,,,,
27,,30,,,,,,,,,,,
24,,43,,,,,,,,,,,
49,,30,,,,,,,,,,,
53,,46,,,,,,,,,,,
36,,46,,,,,,,,,,,
39,,16,,,,,,,,,,,
29,,43,,,,,,,,,,,
25,,27,,,,,,,,,,,
25,,28,,,,,,,,,,,
30,,69,,,,,,,,,,,
29,,42,,,,,,,,,,,
31,,38,,,,,,,,,,,
31,,27,,,,,,,,,,,
22,,36,,,,,,,,,,,
50,,28,,,,,,,,,,,
32,,24,,,,,,,,,,,
56,,23,,,,,,,,,,,
27,,27,,,,,,,,,,,
29,,33,,,,,,,,,,,
31,,42,,,,,,,,,,,
41,,27,,,,,,,,,,,
35,,35,,,,,,,,,,,
30,,35,,,,,,,,,,,
47,,55,,,,,,,,,,,
47,,29,,,,,,,,,,,
34,,25,,,,,,,,,,,
30,,25,,,,,,,,,,,
38,,50,,,,,,,,,,,
53,,33,,,,,,,,,,,
29,,31,,,,,,,,,,,
43,,35,,,,,,,,,,,
33,,35,,,,,,,,,,,
44,,27,,,,,,,,,,,
29,,50,,,,,,,,,,,
25,,59,,,,,,,,,,,
44,,50,,,,,,,,,,,
25,,51,,,,,,,,,,,
38,,26,,,,,,,,,,,
27,,51,,,,,,,,,,,
27,,54,,,,,,,,,,,
63,,33,,,,,,,,,,,
35,,42,,,,,,,,,,,
30,,44,,,,,,,,,,,
35,,28,,,,,,,,,,,
59,,25,,,,,,,,,,,
36,,40,,,,,,,,,,,
38,,21,,,,,,,,,,,
31,,41,,,,,,,,,,,
28,,36,,,,,,,,,,,
28,,30,,,,,,,,,,,
29,,30,,,,,,,,,,,
32,,36,,,,,,,,,,,
45,,25,,,,,,,,,,,
30,,29,,,,,,,,,,,
60,,32,,,,,,,,,,,
27,,29,,,,,,,,,,,
24,,29,,,,,,,,,,,
34,,24,,,,,,,,,,,
30,,43,,,,,,,,,,,
29,,38,,,,,,,,,,,
23,,38,,,,,,,,,,,
28,,32,,,,,,,,,,,
25,,26,,,,,,,,,,,
27,,29,,,,,,,,,,,
26,,39,,,,,,,,,,,
39,,29,,,,,,,,,,,
43,,49,,,,,,,,,,,
40,,26,,,,,,,,,,,
34,,38,,,,,,,,,,,
31,,46,,,,,,,,,,,
47,,23,,,,,,,,,,,
30,,26,,,,,,,,,,,
28,,26,,,,,,,,,,,
26,,29,,,,,,,,,,,
29,,25,,,,,,,,,,,
44,,32,,,,,,,,,,,
33,,28,,,,,,,,,,,
37,,59,,,,,,,,,,,
18,,42,,,,,,,,,,,
43,,32,,,,,,,,,,,
27,,54,,,,,,,,,,,
45,,23,,,,,,,,,,,
40,,21,,,,,,,,,,,
37,,28,,,,,,,,,,,
41,,23,,,,,,,,,,,
35,,39,,,,,,,,,,,
40,,41,,,,,,,,,,,
28,,29,,,,,,,,,,,
40,,26,,,,,,,,,,,
32,,26,,,,,,,,,,,
30,,28,,,,,,,,,,,
35,,32,,,,,,,,,,,
